Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
databases,SQL 2: Grouping and summing data (repeat),2019-03-09,10:15 am,2019-03-09,11:15 am,False,"Dave Sheingold of independent journalist - If you know how to write a basic SELECT statement in SQL but are looking to make calculations, then this is the session for you. Learn to count how many times certain records appear in a database, and sum totals across records. These skills can come in handy whether you're covering campaign finance or boating licenses. We'll use SQLite and DB Browser, a free database manager.
This session is good for: People who took “SQL 1: Exploring data” or are familiar with “SELECT” and “WHERE” statements in SQL.
 | URL: http://ire.org/events-and-training/event/3433/4293/",Salon 4,False
,Three open-source workflow tools that your newsroom could use today,2019-03-09,10:15 am,2019-03-09,11:15 am,False,"Andrew Briz of POLITICO; Kavya Sukumar of Hearken; Allan James Vestal of The Dallas Morning News - In this session, you will learn about three recently released open-source workflow tools and how they could be immediately useful to your newsroom:
- gspan.js, a JavaScript library for transcribing and annotating CSPAN captions
- Vizier, a GUI for ai2HTML projects. This app makes it easy to use the New York Times' ai2HTML plugin for turning Adobe Illustrator projects into responsive web graphics
- socrata2sql, a Python library for quickly slurping data out of a Socrata portal into your database of choice
 | URL: http://ire.org/events-and-training/event/3433/4152/",Cardiff,False
,csvkit,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Leila Haddou of The Times & The Sunday Times - Ever struggled with large data sets? Or need to quickly join or merge datasets without the benefit of a database? We will show you how to harness the awesome power of csvkit to wrangle large datasets on the command line. It's easy to use, fast and powerful. It's a must in every data journalist's toolbox.
This session is good for: People who want a solution for working with multiple CSV files without having to open Excel or to join or merge files without a database.
 | URL: http://ire.org/events-and-training/event/3433/4233/",Salon 5,False
,Easy machine learning for data journalists,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Dale Markowitz of Google - In newsrooms, machine learning has been used to identify secret spy planes, tag unreported hate crimes, track overfishing, and more. Google's machine learning tools make it easy to build projects like this, no data science background required. This one hour talk will give an overview of these tools and show how they can be used for compelling, data-driven reporting.
 | URL: http://ire.org/events-and-training/event/3433/4361/",Salon 1&2,False
,How to turn data into human stories,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Aaron Mendelson of KPCC Southern California Public Radio; Sarah Ryley of The Trace; Brandon Stahl of Star Tribune - Some reporters are afraid of losing people's interest by using too many numbers in stories. But data can lead to great narratives, in addition to charts and findings. Our panel will show you how to turn data into compelling human stories that help drive a narrative, create tension and make people care. We will show you how even the most complicated data can be explored in ways that engage and surprise.
 | URL: http://ire.org/events-and-training/event/3433/4180/",Salon D,False
,Inside the sausage factory: An inside look at government data making,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Rebecca Williams of White House OMB OFCIO; Hunter Owens of Policy Club - You've heard of GDPR, but are you aware of how recent legislation by Congress and California may affect your beat? Back by popular demand, this session will bring together two experts in government data management to discuss the impacts of recent 2018 legislation, including: the Foundations for Evidence-based Policymaking Act, the Geospatial Data Act, and the California Consumer Privacy Law. They will discuss how this legislation affects access to data, tracking down data, formats of data, and other nuances of the governmental data making process. They may also speculate wildly on how future legislation could impact government data management.
Tipsheet link
 | URL: http://ire.org/events-and-training/event/3433/4401/",Cardiff,False
,Keeping your career lit while raising humans,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Megan Luther of InvestigateTV - Come to this NICAR Commons session to discuss and share tips on how to keep your career on course after parental leave, childcare struggles and juggling the work-family balance.
 | URL: http://ire.org/events-and-training/event/3433/4347/",Del Mar,False
,No code required: Create compelling interactive data visualizations with Microsoft Power BI,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Cathleen Crowley of The Times Union; Vera Chan of Microsoft; Lukasz Pawlowski of Microsoft - Join Microsoft's Modern Journalism Team for a hands-on workshop where you'll learn to use Microsoft's free Power BI software and cloud service (Excel's data visualization cousin) to quickly create and publish engaging interactives that uncover the story hidden in the data. The session will also show how to style your interactive for your publication or station.
You'll learn to:
…all through powerful, menu-driven software that readily connects to numerous data sources.
This session is good for: Anyone, including data beginners.
 | URL: http://ire.org/events-and-training/event/3433/4355/",Emerald Cove - conference level,False
,Observable notebooks: Your interactive data journal,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Jeremy Ashkenas of Observable; Aaron Williams of The Washington Post - In this gentle introduction, we'll show you how to analyze and visualize data in an Observable notebook, whip up a series of rough prototypes, and export the bones to finish as a news graphic. There's nothing to install, no way to get yourself into a bad state with reactive cells, and no problem loading almost any JavaScript library you can think of. We'll finish by walking through a series of published Washington Post pieces that started their life as Observable notebooks.
 | URL: http://ire.org/events-and-training/event/3433/4308/",Salon C,False
,Spatial queries in PostGIS,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Andrew Chavez of The Dallas Morning News; Ariana Giorgi of The Dallas Morning News - In this session, you will learn how to write spatial queries in PostGIS in order to make powerful conclusions with your geodata. We'll go over examples and tricks, while also covering importing and exporting data.
This class is good for: those comfortable writing their own SQL queries, including how to write “WHERE” and “GROUP BY” statements. Familiarity with writing spatial queries isn't required, but students should have some basic GIS understanding.
 | URL: http://ire.org/events-and-training/event/3433/4211/",Copper Cove - conference level,False
databases,SQL CARwash: Cleaning dirty data,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Madi Alexander of Bloomberg Government - Spend enough time around databases and inevitably you'll come across one that has an obnoxious number of variations on city names: New York City. New York. NYC. NY. And yes, even NY City. If you're not sure how to handle that, this session is for you. We'll cover how to deal with multiple spellings and misspellings, strange date formats and category codes, as well as a few other tricks and tips for using SQL to clean data.
This session will be most useful if: You are familiar with basic SQL statements.
 | URL: http://ire.org/events-and-training/event/3433/4270/",Salon 4,False
,The data-driven escape room,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Jennifer LaFleur of Investigative Reporting Workshop; Aron Pilhofer of Temple University; Jonathan Stoneman of independent journalist - You're an investigative reporter in London, and you have one hour to help your colleague finish a story he's been digging into involving organized crime. We'll provide some real-life data files and some background reading, and you'll work in teams to scour the data, answer questions and do some internet sleuthing to put together the story, all in under an hour.
This session is good for: Anyone familiar with spreadsheets.
 | URL: http://ire.org/events-and-training/event/3433/4146/",Diamond Cove - conference level,False
,The debt trap,2019-03-09,11:30 am,2019-03-09,12:30 pm,False,"Holly Hacker of The Dallas Morning News; Katie Nichols of University of Arkansas; Annie Waldman of ProPublica - College students are taking on more and more debt to pay for their education. We'll walk you through a federal dataset called College Scorecard so you can make sense of the numbers and get story ideas. We'll also brainstorm ways to tell this $1.5 trillion story by focusing on students and others who are affected the most.
This session was sponsored by the Lumina Foundation. IRE retains control of content, including the topic and speaker selection, for all conference sessions.
 | URL: http://ire.org/events-and-training/event/3433/4366/",Salon A&B,False
,Digging into data for stories (cont'd-Saturday) *pre-registered attendees only,2019-03-09,2:15 pm,2019-03-09,5:45 pm,False,"This is a continuation of Digging into data for stories: A crash course from Friday, March 8 for pre-registered attendees of this class.
",Salon 4,False
,50 databases to request right now,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Mark Walker of The New York Times; Kate Martin of Carolina Public Press - Get your FOI templates ready to roll. In this quick-paced, lightning-round style session, two investigative reporters and public records geeks will cover their favorite, most unique, overlooked and under-appreciated records to request from all levels of government. They'll also give examples of how these records were used to produce stories in newsrooms around the country.
 | URL: http://ire.org/events-and-training/event/3433/4189/",Salon D,False
,College sports finances: Where the money comes from and where the money goes,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Scott Hirko of Knight Commission on Intercollegiate Athletics; Jodi Upton of Syracuse University - The playing field is about to change in college athletics. Lawsuits and other challenges are expected to fundamentally change the way college sports -- and especially football -- are financed and played. But how to cover the ongoing story? Who will end up as winners and who will lose out? This interactive session will provide attendees a hands-on opportunity (bring your laptop!) to use the Knight Commission's NCAA Division I Athletic and Academic Spending Database to understand the financial landscape for Division I college sports, and the differences between well-resourced athletics programs and the ones that depend on school resources. Specific tools for reporters to compare financial statements and trends over time will be revealed for the first time at the 2019 CAR conference. These resources can help lead to enlightening and impactful stories about schools' athletics programs in your region.
 | URL: http://ire.org/events-and-training/event/3433/4352/",Cardiff,False
spreadsheets,Excel 1: Getting started with spreadsheets (repeat),2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Janelle O'Dea of St. Louis Post-Dispatch - In this introduction to spreadsheets, you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, sort it, filter it and conduct simple calculations like sum, average and median.
This session is good for: Data beginners.
 | URL: http://ire.org/events-and-training/event/3433/4275/",Emerald Cove - conference level,False
,Finding needles in haystacks with fuzzy matching,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Max Harlow of Financial Times - Fuzzy matching is a process for linking up names that are similar but not quite the same. It has become an increasingly important part of data-led investigations as a way to identify connections between public figures, key people and companies that are relevant to a story. This class will cover how fuzzy matching typically fits into the investigative process, with some story examples. Max Harlow, who developed the CSV Match command line tool, will show you how to run some of the different types of fuzzy matching on some real datasets, including the pros and cons of each.
This session is good for anyone looking for a better way to identify individuals or companies of interest within dirty data.
 | URL: http://ire.org/events-and-training/event/3433/4205/",Copper Cove - conference level,False
javascript,Interactive data viz with D3 **pre-registered attendees only,2019-03-09,2:15 pm,2019-03-09,5:45 pm,False,"Chris Essig of The Texas Tribune; Ryan Menezes of Los Angeles Times; Priya Krishnakumar of Los Angeles Times - Skill level: Intermediate
Bring your data to life with elegant and intelligent visualizations with the D3 JavaScript library. We'll start with some JavaScript basics and learn what makes the D3 library so powerful, then use real-world datasets to build your first D3 chart. We will build on D3.js basics by exploring more complex chart forms, covering functions for fetching and manipulating data, and introducing transitions and interaction. We will write working code together and break down how some of our favorite examples of D3 charts work.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: You should have some knowledge of HTML/CSS and programming concepts. Previous JavaScript or D3 experience is not required.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4112/",Salon 5,False
,Master class: Writing the data-driven narrative **pre-registered attendees only,2019-03-09,2:15 pm,2019-03-09,5:45 pm,False,"Sarah Cohen of ASU Walter Cronkite School of Journalism; T. Christian Miller of ProPublica - You've gathered and analyzed data, talked to human sources and now you're ready to write. If you're new to data-driven storytelling, this workshop is for you.
Sarah Cohen is the Knight Chair in Journalism at ASU's Walter Cronkite School of Journalism and a former editor at The New York Times and The Washington Post. T. Christian Miller is a reporter at ProPublica, where his coverage of sexual assault was recognized with a 2016 Pulitzer Prize. Together they'll share tips and techniques for writing data-driven stories that pack an emotional punch.
Topics include:
We'll look at examples of successful stories, pulling back the curtain to see how they came together.
Preregistration is required and seating is limited.
 | URL: http://ire.org/events-and-training/event/3433/4133/",Crystal Cove - conference level,False
,How data can inform one of the hottest topics across the country: Housing,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Matt Clark of Newsday; Lorie Hearn of inewsource; Jon Schleuss of Los Angeles Times; Aaron Terrazas of Zillow - How do local housing markets adapt when decimated by natural or man-made disasters? What's the affordable housing strategy when Google comes to town? Want to unearth property tax inequities or fraud? This panel of experts will show you how to tackle the trends and complexities of the housing market, and how to make the most of ArcGIS, get help from Zillow Research and navigate property tax data.
 | URL: http://ire.org/events-and-training/event/3433/4158/",Salon A&B,False
,How it works: Blockchain,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Shane Shifflett of The Wall Street Journal - Learn what the blockchain is, the basic principles of a transaction and how money moves between wallets. We'll also suggest ways to analyze transactions for financial investigations and list some obvious obstacles.
 | URL: http://ire.org/events-and-training/event/3433/4140/",Salon C,False
,"One map, no code: The power of Mapbox Studio",2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Lo Benichou of Mapbox - Think you need code to make a highly customized data-driven map? We're here to show you that you don't. In this session, we're going to make a choropleth map and show you how to fine-tune the smallest details with Mapbox Studio.
**You must bring a laptop to participate in this class. You will also need Mapbox and GitHub accounts.
This session is good for: All skill levels. No JavaScript knowledge required, but basic computer literacy is necessary.
 | URL: http://ire.org/events-and-training/event/3433/4348/",Mariner Cove - conference level,False
,R 1: Intro to R and RStudio (repeat),2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Sarah Ryley of The Trace - Learn your way around the basics of RStudio. We'll load basic packages to do data analysis, read in some data and explore it. This is a good class to learn the basic structure of writing R code. You'll leave knowing how to get data into R, how to do some cleaning and formatting tasks and how to start doing basic analysis on a dataset. This will give you more confidence to take the next steps in your analyses.
This session is good for: beginner to intermediate users.
 | URL: http://ire.org/events-and-training/event/3433/4288/",Diamond Cove - conference level,False
python,Web scraping with Python (Saturday) *pre-registered attendees only,2019-03-09,2:15 pm,2019-03-09,5:45 pm,False,"Cody Winchester of IRE and NICAR - Skill level: Beginner/intermediate
If you need data that's trapped on a website, writing some code to scrape the page could be your solution. This entry-level class will show you how to use the Python programming language to harvest information from websites into a data file. We'll introduce you to the command line and show you how to write enough code to fetch, parse and analyze web content.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: This class is programming for beginners. Some basic familiarity with HTML and Python is helpful but not required.
NOTE: Registration is required for this session. Click here to sign up.
 | URL: http://ire.org/events-and-training/event/3433/4395/",Salon 3,False
,Rewriting the code of ethics: New standards for digital journalism,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Gisela Perez de Acha of University of California - Berkeley; Mahmoud Hamsho of University of California - Berkeley; Christi Warren of UC Berkeley Graduate School of Journalism; Steve Trush of University of California - Berkeley - Surveillance, data breaches and misinformation: The hazards inherent in our digital landscape mandate an update to the journalist's code of ethics. Come prepared with any cases of ethical dilemmas you or your newsroom have encountered online. In this NICAR Commons session, journalists and technologists will discuss examples and work toward a new standard for online behavior.
 | URL: http://ire.org/events-and-training/event/3433/4386/",Del Mar,False
,Under pressure: Real life in real time with breaking news,2019-03-09,2:15 pm,2019-03-09,3:15 pm,False,"Stephen Stock of NBC Bay Area - It's become one of the hottest sessions at every CAR Conference. How would you and your newsroom fare in digging out little-known facts and information under the pressure of a breaking news deadline? One of the best ways to get better is to practice.
This is a real-life scenario where you can learn to break news without leaving your computer. The skills learned in this session can also be used for turning daily general assignment stories when there's not breaking news. This session regularly fills up and the tipsheet that comes with it is in high demand.
 | URL: http://ire.org/events-and-training/event/3433/4304/",Salon 1&2,False
,(Generally) painless collaboration with the greater newsroom,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Ariana Giorgi of The Dallas Morning News; Ryann Grochowski Jones of ProPublica; Yan Wu of NJ Advance Media - Traditional reporters and editors often view the data team as a one-stop service desk, a group of unapproachable nerds who will shoot down all their ideas, or full-stack programmers who can magically visualize all the data bouncing around in their heads. In this panel, we'll discuss ways to revamp your newsroom reputation, change perceptions of your team and open up the lines of communication with your colleagues.
 | URL: http://ire.org/events-and-training/event/3433/4178/",Salon A&B,False
,Behind the story: Case Cleared,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Sophie Chou of ProPublica; Emily Harris of Reveal from The Center for Investigative Reporting; Mark Fahey of Scripps Washington Bureau; Mark Greenblatt of Scripps Washington Bureau; Nadia Hamdan of KUT Radio/University of Texas - This panel takes a rare deep dive behind the scenes of ""Case Cleared,” a year-long joint investigation from Newsy, Reveal from the Center for Investigative Reporting and ProPublica. Their work uncovered how dozens of police agencies in America are inflating clearance rates for rape by making many rape cases look as if they are solved when they are simply closed with no arrest.
The team will share reporting methods you can apply to discover key sources that will bring data-heavy stories to life, transforming them into stories that drive impact, and talk about the special challenges of doing that on subjects as sensitive as rape. The team will also describe its continuing collection of rape prosecution data and how you can be a part of that ongoing work and access our data to check on your local police.
 | URL: http://ire.org/events-and-training/event/3433/4370/",Salon D,False
,Cyberwar: Investigating hacking by advanced actors,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Rob Barry of The Wall Street Journal; Surya Mattu of The Markup - How to investigate warfare's newest front: the cyber realm. We'll walk you through getting more information about this secretive world, including tracking down information about who owns what on the internet, disentangling server logs, studying IP addresses and analyzing malware and emails and more in this session. We'll also talk about some of the tactics advanced hackers have used in the past to penetrate sensitive networks--and how those efforts can provide clues in future attacks.
 | URL: http://ire.org/events-and-training/event/3433/4398/",Salon 1&2,False
spreadsheets,Excel 2: Formulas & sorting (repeat),2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Sinduja Rangarajan of Reveal from The Center for Investigative Reporting - Much of Excel's power comes in the form of formulas. In this class, you'll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it's totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting.
This session is good for: Anyone who is comfortable navigating Excel.
 | URL: http://ire.org/events-and-training/event/3433/4276/",Emerald Cove - conference level,False
,Introducing Slidetrack: Visual annotation for your podcast,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Daniel Lathrop of University of Iowa - Did you know that a third of podcast listening is done on a desktop or laptop computer? Wouldn't it be great to give those listeners access to your visualizations, searchable databases and DocumentCloud embeds? Now you can. SlideTrack is a new, open source project that allows you to annotate audio with documents, photos, graphics, text and embeds. Plus, it's so simple that even an editor can do it.
 | URL: http://ire.org/events-and-training/event/3433/4399/",Mariner Cove - conference level,False
,Learn from my fail: Data always sucks edition,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Kristin Hussey of independent journalist; Matt Wynn of USA TODAY Network - Gather round, friends, and we'll tell some personal stories of otherwise good reporting that failed because we lost sight of a cardinal truth: Data always sucks.
 | URL: http://ire.org/events-and-training/event/3433/4343/",Del Mar,False
python,Python: Data visualization with Altair,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Andrea Suozzo of Seven Days - Move over, matplotlib -- a Python library called Altair is promising to make it even easier to create charts and maps for exploratory data analysis. Come learn how to use this library to bring your analysis to life with charts and maps.
This session is good for: People who already have some familiarity with Python, Jupyter notebooks and using pandas for data analysis.
 | URL: http://ire.org/events-and-training/event/3433/4204/",Copper Cove - conference level,False
,R 2: Data analysis and plotting in R (repeat),2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Sarah Ryley of The Trace - We'll use the tidyverse and sf packages, learning how to sort, filter, group, summarize, join, map and visualize to identify trends in your data. If you want to combine SQL-like analysis and charting in a single pipeline, this session is for you.
This session is good for: People who have worked with data operations in SQL or Excel and would like to do the same in R.
 | URL: http://ire.org/events-and-training/event/3433/4289/",Diamond Cove - conference level,False
,Surveys save the day: An old tool emerges as a cutting edge,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"James Grimaldi of The Wall Street Journal; Chris Jackson of Ipsos; Carolyn Thompson of independent journalist - Surveys are a familiar social science tool in newsrooms. But did you know that you can use them to break through obstacles in your investigation? In one case, powerful email programs and online surveys let reporters track down thousands of victims whose stolen identities were used to defraud the government. In another case, enterprising reporters barred from part of a foreign country used a mobile phone survey to track down human rights violations. Phil Meyer gave you the basics on newsroom surveys in ""Precision Journalism."" This panel will explain modern, practical methods and tools that can be adapted for investigative journalism.
 | URL: http://ire.org/events-and-training/event/3433/4143/",Cardiff,False
,Tiplines today: Techniques for secure source communications,2019-03-09,3:30 pm,2019-03-09,4:30 pm,False,"Harlo Holmes of Freedom of the Press Foundation; Mike Tigas of ProPublica - Realizing that sources may need more secure methods of contacting journalists than the plain old telephone, modern media organizations worldwide have begun to look towards consumer-facing mobile apps (Signal, WhatsApp, Telegram, etc.) to create tiplines that can boast communications with increased confidentiality. While this switch is a welcome improvement in maintaining confidential communication with sources, it also comes with a new set of technical, logistical, and legal challenges. This session will address how major news orgs structure their tiplines; grapple with vulnerabilities while maximizing various security features; and craft proactive responses to legal, operational, and technical disasters.
 | URL: http://ire.org/events-and-training/event/3433/4139/",Salon C,False
,Always appeal: Fighting public records battles,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Jason Leopold of BuzzFeed News; Katie Townsend of Reporters Committee for Freedom of the Press - Fighting for public records often involves lengthy and frustrating battles. But don't let that intimidate you -- always go through the appeals process available under state law or the federal Freedom of Information Act. Hear from reporter and ""FOIA terrorist"" Jason Leopold and experienced media attorney Katie Townsend how you can prepare for these battles and see them through to get what you want.
 | URL: http://ire.org/events-and-training/event/3433/4199/",Salon D,False
,Creative ways to teach difficult concepts,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Jaimi Dowdell of Reuters; Jennifer LaFleur of Investigative Reporting Workshop - Teaching data journalism in newsrooms and at universities has forced us to come up with creative techniques. We wrote The SQL Song to help one group of boot camp attendees understand the order of commands. In an attempt to help students fine-tune their programs, we did a game show called Query Cash. To make string functions make more sense, we've created silly, but useful performances. Bring your fun ideas and we can work out creative solutions together.
 | URL: http://ire.org/events-and-training/event/3433/4396/",Del Mar,False
spreadsheets,Excel 3: Filtering & pivot tables (repeat),2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Phillip Reese of The Sacramento Bee - A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. We'll work up to using a pivot table by first sorting and filtering a dataset, learning how to find story ideas along the way.
This session is good for: Anyone familiar with formulas and navigating Excel or another spreadsheet program.
 | URL: http://ire.org/events-and-training/event/3433/4274/",Emerald Cove - conference level,False
web development,GitHub for journalists (repeat),2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"John Templon of BuzzFeed News - We'll cover Github's basics features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story.
**You must bring a laptop to participate in this class. You will also need to create an account at GitHub.com and install GitHub Desktop prior to the class.
This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers
 | URL: http://ire.org/events-and-training/event/3433/4279/",Mariner Cove - conference level,False
,Healthcare: Diagnose and treat a data dearth,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Emily Le Coz of GateHouse Media; J. David McSwane of The Dallas Morning News; Marina Walker Guevara of The International Consortium of Investigative Journalists - Learn to navigate healthcare's data minefield to challenge conventional wisdom, unleash hidden trends and expose industry lies. Our speakers found creative ways around bad or non-existent data to expose a global network of faulty medical devices, track the true danger of giving birth at home and show how private Medicaid contractors systematically deny treatments to boost profits. We'll explore the data and documents you'll need (and those you won't) for your next big investigation.
 | URL: http://ire.org/events-and-training/event/3433/4155/",Salon A&B,False
,How to collaborate across multiple newsrooms to solve big problems,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Heather Bryant of Project Facet; Matt Dempsey of Houston Chronicle; Deborah Nelson of University of Maryland; Cheryl Phillips of Stanford University - There are fewer journalists and fewer outlets, but the problems aren't getting smaller. Learn how to build a successful collaboration that's more than just a single story.
 | URL: http://ire.org/events-and-training/event/3433/4166/",Cardiff,False
,Life after FactFinder,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Ronald Campbell of NBC Owned Television Stations; Angeliki Kastanis of The Associated Press; Tyson Weister of U.S. Census Bureau - Love it or hate it, American FactFinder has been the go-to source for Census data since 2010. That will change in the coming months as the Census Bureau switches to its new site, data.census.gov. We'll take you on a tour and show you some favorite tricks and secrets that we've discovered. We'll also show you how to go deeper into Census data and learn the surprising ways real life affects the way it's collected.
 | URL: http://ire.org/events-and-training/event/3433/4136/",Salon 1&2,False
python,Python: Writing tests for your code,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Andrew Chavez of The Dallas Morning News - Every programmer makes mistakes. Writing good tests can help you avoid making them in production. In this session, you will learn how to use Python's built-in tools to automate testing so you can sleep better at night.
This session is good for: People who use Python regularly and want to improve their workflow.
 | URL: http://ire.org/events-and-training/event/3433/4234/",Copper Cove - conference level,False
,R 3: Gathering and cleaning data in R (repeat),2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"David Montgomery of CityLab - Learn how to use R to collect information from web pages and transform the results into usable data. This session will also teach you how to clean and structure data for analysis using the tidyverse and other packages.
This session is good for: People who have used R and database software.
 | URL: http://ire.org/events-and-training/event/3433/4290/",Diamond Cove - conference level,False
,The next 25 years of CAR,2019-03-09,4:45 pm,2019-03-09,5:45 pm,False,"Len De Groot of Los Angeles Times; Shazna Nessa of The Wall Street Journal; Latoya Peterson of Data & Society - Rapid advances in technology and a shifting media landscape make it risky to predict the future of data journalism. But our intrepid panelists will venture into forecasting the tools and trends that will shape the next 25 years of data journalism. They'll also tackle emerging ethical and privacy concerns for journalists and the public alike. Come hear what may be in store for you and your newsroom in coming years!
 | URL: http://ire.org/events-and-training/event/3433/4188/",Salon C,False
,Digging into data for stories (cont'd-Sunday) *pre-registered attendees only,2019-03-10,9:00 am,2019-03-10,12:30 pm,False,"This is a continuation of Digging into data for stories: A crash course from Saturday, March 9 for pre-registered attendees of this class.
",Salon 4,False
,CAR Conference sales (Sunday),2019-03-10,9:00 am,2019-03-10,10:30 am,False,"Stop by the CAR Conference sales table and browse our merchandise, including the IRE bookstore's most popular titles and shirts with the winning design from the T-shirt contest.
",Salon EF,False
,Early career straight-talk: A Q&A on all things jobs and internships,2019-03-10,9:00 am,2019-03-10,10:00 am,False,"Alex Duner of Axios; Brett Murphy of USA TODAY Network; Taeler De Haes of WEWS-Cleveland - Do you have questions on how to break into the field, get an internship, or land a job? Simple or impolite ones that you couldn't ask a boss or hiring manager/editor? Questions about newsroom “culture” or how to network or interview for a job? Get honest advice and input from journalists who once had the same questions you have now. We're trying to create an informal panel discussion — and encouraging people with hiring power not to attend. Come with your questions, or submit them in advance anonymously: bit.ly/2tl6gY8
 | URL: http://ire.org/events-and-training/event/3433/4154/",Salon A&B,False
,Finding needles in haystacks with fuzzy matching (repeat),2019-03-10,9:00 am,2019-03-10,10:00 am,False,"Max Harlow of Financial Times - Fuzzy matching is a process for linking up names that are similar but not quite the same. It has become an increasingly important part of data-led investigations as a way to identify connections between public figures, key people and companies that are relevant to a story. This class will cover how fuzzy matching typically fits into the investigative process, with some story examples. Max Harlow, who developed the CSV Match command line tool, will show you how to run some of the different types of fuzzy matching on some real datasets, including the pros and cons of each.
This session is good for anyone looking for a better way to identify individuals or companies of interest within dirty data.
 | URL: http://ire.org/events-and-training/event/3433/4278/",Copper Cove - conference level,False
,Install party,2019-03-10,9:00 am,2019-03-10,10:00 am,False,"Caitlin Ostroff of McClatchy; Cody Winchester of IRE and NICAR; Matt Wynn of USA TODAY Network - Need help installing that cool piece of software you learned about in another session? Bring your laptops and we'll help you get set up.
 | URL: http://ire.org/events-and-training/event/3433/4309/",Emerald Cove - conference level,False
,OpenElections hackathon,2019-03-10,9:00 am,2019-03-10,12:30 pm,False,"Derek Willis of ProPublica - Come join the OpenElections team to help with standardizing 2018 primary and general election results and rebuilding the openelections.net site. No programming skills required, and we're always interested in finding ways to make it easier for journalists to use our data.
 | URL: http://ire.org/events-and-training/event/3433/4310/",Salon D,False
python,Python 1: The fundamentals (repeat),2019-03-10,9:00 am,2019-03-10,10:00 am,False,"Will Craft of APM Reports - Learning a programming language is much like learning to write a news story. There are certain styles and conventions to follow, a standard order, etc. In this session geared toward absolute beginners, we'll get started with some of the basics of this new language.
This session is good for: People who are comfortable working with data in spreadsheets or database managers and want to make the leap to programming.
 | URL: http://ire.org/events-and-training/event/3433/4284/",Salon 5,False
python,Web scraping with Python (Sunday) *pre-registered attendees only,2019-03-10,9:00 am,2019-03-10,12:30 pm,False,"Geoff Hing of APM Reports; Andrea Suozzo of Seven Days - Skill level: Beginner/intermediate
If you need data that's trapped on a website, writing some code to scrape the page could be your solution. This entry-level class will show you how to use the Python programming language to harvest information from websites into a data file. We'll introduce you to the command line and show you how to write enough code to fetch, parse and analyze web content.
Preregistration is required and seating is limited. Laptops will be provided for the training.
Workshop prerequisites: This class is programming for beginners. Some basic familiarity with HTML and Python is helpful but not required.
 | URL: http://ire.org/events-and-training/event/3433/4093/",Coral Cove - conference level,False
