Topic,Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
,IRE open lab,2017-06-25,10:15 a.m.,2017-06-25,12:30 p.m.,False,"**Taught by IRE/NICAR Staff
Stumped while trying to figure out a data problem? New to data journalism and want advice on where to start? Come get free, one-on-one help from the IRE/NICAR data experts and discuss next steps with our staff members. We're happy to answer your questions on Excel, SQL, R, QGIS, Python and more!
",Pinnacle Peak 3,False
,Cool apps and tools for digging deeper,2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Doug Haddix - Explore third-party apps that add horsepower to Twitter, Facebook and Instagram. Learn how to produce quick interactive maps without the need for coding and programming skills. See how to automate and streamline tasks using If This Then That (IFTTT). Organize and analyze reports, memos and other documents with DocumentCloud. Plus, you'll discover other free or low-cost tools to strengthen watchdog reporting.
 | URL: http://ire.org/events-and-training/event/2703/3399/",Grand Canyon 9-10,False
,Immigrants are people too: Finding stories in immigration court and detention facilities (Sponsored by Arizona Latino Media Association),2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Valeria FernÃ¡ndez, Daniel Gonzalez, Richard Ruelas, Nick Oza, Maritza L. Felix - **Moderated by Richard Ruelas, The Arizona Republic
As immigration becomes a nationwide issue, more reporters are finding stories inside detention facilities and courts. Learn how these systems work from journalists who have successfully mined them for stories. Get tips on access and overcoming obstacles to finding compelling tales.
 | URL: http://ire.org/events-and-training/event/2703/3406/",Grand Canyon 4-5,False
,Career roundtable,2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Christine Mai-Duc, Hilary Powell, Stephen Stock, Jill Riepenhoff - **Moderated by Jill Riepenhoff, The Columbus Dispatch
Looking for advice on how to take the next step in your career? Get practical tips from panelists who will talk about their own experiences and discuss what employers are looking for.
 | URL: http://ire.org/events-and-training/event/2703/3294/",Grand Canyon 1-3,False
,"Protect yourself now: The independent writerâs legal guide to contracts, clauses & conundrums",2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Victoria Baranetsky, Art Neill, - Bad contracts and predatory publishers are chilling independent investigative journalism, and other legal dangers pose major threats to freelancers and book authors. But you can fight back. We'll teach you how to negotiate with clients and make sure your reporting doesn't get you arrested. Plus: In an IRE 2017 exclusive, we'll release the results of a survey of independent writers about how indemnity clauses are making them rethink sensitive investigative projects.
 | URL: http://ire.org/events-and-training/event/2703/3291/",Grand Sonoran B-D,False
,Lessons learned by journalist-turned-private investigator (Sponsored by Knight Foundation),2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Rich Robertson - An investigative reporter-turned-private investigator shares how the two worlds differ and are similar. He will show some of the tools and tricks of his new trade, and discuss what he would do differently if he were a reporter again.
 | URL: http://ire.org/events-and-training/event/2703/3414/",Grand Canyon 11-13,False
spreadsheets,Excel tricks,2017-06-25,10:15 a.m.,2017-06-25,11:15 a.m.,False,"Rob O'Dell - Learn about various tools and functions in Excel that come in handy when you need to restructure or otherwise get your data ready for analysis. We'll cover string functions, logical functions, date functions, merging data using lookup functions, and perhaps a few other nifty tricks if time allows. This is a fast-paced class intended to introduce you to these tools, not master them.
 | URL: http://ire.org/events-and-training/event/2703/3403/",Pinnacle 2,False
,Unearthing property tax scandals,2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"Matt Clark - This session offers a fast-paced overview of how property tax systems should work and how to identify ones that are broken. From quick-hit investigations to long-term, data-driven series like that recently published by Newsday's investigative team, we will share numerous ideas for stories that are important to readers and viewers around the world. Learn how to spot intentional or unintentional failures in assessing and property tax exemptions. It's possible your coverage area's system is overtaxing low-income or minority property owners.
 | URL: http://ire.org/events-and-training/event/2703/3295/",Grand Canyon 4-5,False
,Backgrounding businesses,2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"David Evans, Becky Yerak - Whether you're writing about large, publicly traded companies or mom-and-pop operations, we'll deliver an arsenal of techniques for backgrounding companies, from hunting down lawsuits to extracting gems from SEC filings. We'll also discuss shoe-leather reporting, including at trade shows and company facilities.
 | URL: http://ire.org/events-and-training/event/2703/3255/",Grand Canyon 1-3,False
,Finding the story: Environmental data,2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"Danielle Cervantes - This session will explore the EPA's Environmental Compliance History Online (ECHO) database, which includes air, water and hazardous waste data from multiple EPA sources. Participants will download a data slice specific to their region or coverage area and learn to find stories in the results.
 | URL: http://ire.org/events-and-training/event/2703/3360/",Pinnacle Peak 2,False
,"Lordy, I hope there's data",2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"Charles Minshew - U.S. agencies collect and hold data that helps us understand actions by the government, see trends throughout the country and provide important context to our reporting. We'll discuss IRE's efforts to save federal data and best practices for how you can save data on your own.
 | URL: http://ire.org/events-and-training/event/2703/3292/",Grand Sonoran B-D,False
,Arizona public records challenges and solutions,2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"Joe Ferguson, Jim Small, Dan Barr, Rebekah Sanders - **Moderated by Dan Barr, Perkins Coie LLP
This session will focus on how the Arizona Public Records Law works, how it is different from the federal Freedom of Information Act and how reporters can better use it for both long-term projects and daily reporting. Special attention will be given to requesting and obtaining electronic records, and dealing with some of the roadblocks of delay and excessive costs that public bodies use to frustrate access to governmental information. In the era of shrinking budgets for legal challenges, the panel will also share practical tips for obtaining public records in a timely fashion that does not involve lawyers. Audience participation will be encouraged.
 | URL: http://ire.org/events-and-training/event/2703/3407/",Grand Canyon 9-10,False
,"Handling your next big email or document dump, FBI-style (Sponsored by Knight Foundation)",2017-06-25,11:30 a.m.,2017-06-25,12:30 p.m.,False,"Aaron Kessler - We've all been there: A big dump of documents and/or correspondence arrives, whether via a confidential source leaking you information or maybe just a hefty FOIA request that's finally fulfilled. You're stuck trying to make sense of the mountain of information: Finding what's important, identifying those needles in the proverbial haystack, separating the wheat from the chaff. When law enforcement or intelligence agents face such a challenge, they turn to digital forensics for help. We'll cover how you can do the same without breaking the bank.
 | URL: http://ire.org/events-and-training/event/2703/3413/",Grand Canyon 11-13,False
